player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,long_name_match,score,revisar,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,club_name_original
6694,Gerónimo Rulli,Real Sociedad,210,['Goalkeeper'],36,Gerónimo Rulli,100.0,False,215316,https://sofifa.com/player/215316/geronimo-rulli/160002,G. Rulli,Gerónimo Rulli,GK,79,86,12500000.0,60000.0,23,1992-05-20,189,80,457.0,Real Sociedad,Spain Primera Division,1.0,GK,1.0,,2014-07-28,2020.0,52,Argentina,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,12,15,12,32,16,15,19,20,23,15,54,48,57,76,50,24,68,42,70,17,26,21,12,49,24,,16,13,17,82,77,70,78,83,51.0,27,27,27,28,28,28,28,28,31,31,31,29,30,30,30,29,28,29,29,29,28,28,28,28,28,28,79,https://cdn.sofifa.net/players/215/316/16_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ar.png,Real Sociedad
6697,Daniel Ceballos Fernández,Real Betis,218,"['Right Midfield', 'Right Center Forward', 'Left Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Back', 'Left Wing', 'Left Center Forward']",34,Daniel Ceballos Fernández,100.0,False,222509,https://sofifa.com/player/222509/daniel-ceballos-fernandez/160002,Dani Ceballos,Daniel Ceballos Fernández,"LM, CM, CAM, RM",74,87,5500000.0,10000.0,18,1996-08-07,176,65,449.0,Real Betis,Spain Primera Division,1.0,SUB,10.0,,2014-09-22,2016.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Technical Dribbler (AI),70.0,61.0,73.0,81.0,49.0,55.0,69,67,37,77,57,84,67,58,68,81,72,69,73,70,74,48,57,60,49,58,61,54,71,80,55,,40,57,55,12,15,16,7,13,,65,65,65,74,73,73,73,74,75,75,75,74,72,72,72,74,64,63,63,63,64,61,54,54,54,61,18,https://cdn.sofifa.net/players/222/509/16_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Betis Balompié
6699,Ander Capa Rodríguez,Eibar,322,"['Right Back', 'Right Wing']",36,Ander Capa Rodríguez,100.0,False,216189,https://sofifa.com/player/216189/ander-capa-rodriguez/160002,Capa,Ander Capa Rodríguez,"RM, RB",73,78,3800000.0,35000.0,23,1992-05-14,173,70,467.0,Eibar,Spain Primera Division,1.0,RM,7.0,,2012-07-01,2016.0,45,Spain,,,,Right,4,4,1,High/High,Stocky (170-185),No,,,Beat Offside Trap,86.0,63.0,65.0,76.0,60.0,74.0,73,56,57,67,52,76,51,52,59,75,85,86,78,68,84,81,82,79,70,61,77,62,76,64,54,,59,61,63,12,13,6,12,11,,69,69,69,72,71,71,71,72,70,70,70,73,68,68,68,73,70,66,66,66,70,69,65,65,65,69,18,https://cdn.sofifa.net/players/216/189/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,SD Eibar
6700,Sergio Enrich Ametller,Eibar,322,"['Center Forward', 'Left Center Forward', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Right Center Midfield', 'Left Wing']",38,Sergi Enrich Ametller,97.67441860465115,False,194879,https://sofifa.com/player/194879/sergi-enrich-ametller/160002,Sergi Enrich,Sergi Enrich Ametller,"ST, CAM",71,76,2200000.0,20000.0,25,1990-02-26,182,71,467.0,Eibar,Spain Primera Division,1.0,ST,9.0,,2015-07-12,2017.0,45,Spain,,,,Left,3,3,1,High/Medium,Normal (170-185),No,,,,61.0,67.0,63.0,67.0,33.0,66.0,61,72,79,71,67,64,55,47,56,74,60,62,63,73,55,66,66,54,76,59,58,37,75,62,57,,20,36,12,8,8,8,14,6,,71,71,71,67,69,69,69,67,68,68,68,66,63,63,63,66,50,52,52,52,50,48,48,48,48,48,16,https://cdn.sofifa.net/players/194/879/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,SD Eibar
6701,Joan Jordán Moreno,Espanyol,214,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield']",9,Joan Jordán Moreno,100.0,False,224309,https://sofifa.com/player/224309/joan-jordan/160002,Joan Jordán,Joan Jordán Moreno,"CM, RM, CDM, CAM",64,71,600000.0,4000.0,20,1994-07-06,184,74,452.0,Espanyol,Spain Primera Division,1.0,RES,19.0,,2012-07-26,2019.0,45,Spain,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,,,,64.0,54.0,65.0,62.0,54.0,62.0,57,44,47,73,44,58,43,58,66,67,63,65,66,54,64,70,57,72,58,61,61,55,57,67,62,,48,63,54,13,12,13,12,9,,57,57,57,60,60,60,60,60,63,63,63,62,64,64,64,62,61,62,62,62,61,60,57,57,57,60,16,https://cdn.sofifa.net/players/224/309/16_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RCD Espanyol de Barcelona
6702,David Rodríguez Lombán,Granada,1049,"['Left Center Back', 'Right Center Back', 'Center Back', 'Right Back', 'Left Back']",30,David Rodríguez Lombán,100.0,False,189701,https://sofifa.com/player/189701/david-rodriguez-lomban/160002,Lombán,David Rodríguez Lombán,"CB, RB",74,75,3000000.0,40000.0,28,1987-06-05,188,84,110832.0,Granada,Spain Primera Division,1.0,SUB,2.0,,2015-08-11,2018.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,,52.0,59.0,64.0,57.0,75.0,80.0,40,56,72,73,45,51,74,73,81,68,50,53,56,69,46,82,65,82,81,50,80,76,37,53,75,,74,78,67,6,13,13,16,15,,61,61,61,55,58,58,58,55,59,59,59,58,66,66,66,58,66,74,74,74,66,68,74,74,74,68,19,https://cdn.sofifa.net/players/189/701/16_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Granada CF
6706,Francisco Casilla Cortés,Real Madrid,220,['Goalkeeper'],4,Francisco Casilla Cortés,100.0,False,177644,https://sofifa.com/player/177644/francisco-casilla-cortes/160002,Kiko Casilla,Francisco Casilla Cortés,GK,81,81,14500000.0,110000.0,28,1986-10-02,191,84,243.0,Real Madrid,Spain Primera Division,1.0,SUB,13.0,,2015-07-19,2018.0,45,Spain,,,,Right,2,1,2,Medium/Medium,Normal (185+),No,,,,,,,,,,24,14,13,30,23,12,25,25,24,20,32,49,43,72,58,24,70,43,79,13,45,20,12,58,23,,12,15,11,83,82,80,82,81,41.0,26,26,26,28,28,28,28,28,30,30,30,30,31,31,31,30,28,30,30,30,28,27,29,29,29,27,81,https://cdn.sofifa.net/players/177/644/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Madrid CF
6707,Charles Días Barbosa de Oliveira,Málaga,223,"['Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Defensive Midfield']",35,Charles Dias De Oliveira,71.42857142857143,True,164029,https://sofifa.com/player/164029/charles-dias-de-oliveira/160002,Charles,Charles Dias De Oliveira,ST,75,75,3600000.0,35000.0,31,1984-04-04,177,75,573.0,Málaga,Spain Primera Division,1.0,ST,9.0,,2015-06-30,2017.0,54,Brazil,,,,Right,3,3,1,High/High,Normal (170-185),No,,#Acrobat,Finesse Shot,68.0,77.0,54.0,78.0,34.0,69.0,51,77,68,58,84,72,78,53,42,85,69,68,92,78,68,83,91,64,71,73,66,18,75,55,61,,34,35,27,8,9,16,9,11,,75,75,75,71,73,73,73,71,70,70,70,67,61,61,61,67,51,50,50,50,51,49,49,49,49,49,17,https://cdn.sofifa.net/players/164/029/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png,Málaga CF
6709,Anaitz Arbilla Zabala,Espanyol,214,"['Right Back', 'Right Wing Back']",7,Anaitz Arbilla Zabala,100.0,False,199986,https://sofifa.com/player/199986/anaitz-arbilla-zabala/160002,Arbilla,Anaitz Arbilla Zabala,"RB, RM",73,73,2200000.0,40000.0,28,1987-05-15,177,75,452.0,Espanyol,Spain Primera Division,1.0,RB,23.0,,2014-07-14,2018.0,45,Spain,,,,Right,4,2,1,Medium/High,Normal (170-185),No,,,,71.0,52.0,66.0,64.0,73.0,81.0,76,34,69,70,48,60,66,67,57,72,66,75,59,69,68,80,76,82,79,68,84,71,48,57,47,,72,76,71,14,8,15,13,9,,61,61,61,62,61,61,61,62,62,62,62,64,65,65,65,64,73,71,71,71,73,73,74-1,74-1,74-1,73,18,https://cdn.sofifa.net/players/199/986/16_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RCD Espanyol de Barcelona
6712,Gonzalo Escalante,Eibar,322,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Center Defensive Midfield']",34,Gonzalo Escalante,100.0,False,219391,https://sofifa.com/player/219391/gonzalo-escalante/160002,G. Escalante,Gonzalo Escalante,"CDM, CM, CAM, RM",71,81,2300000.0,20000.0,22,1993-03-27,183,75,467.0,Eibar,Spain Primera Division,1.0,SUB,5.0,,2013-04-01,2021.0,52,Argentina,,,,Right,3,3,1,Medium/High,Lean (170-185),No,,,,70.0,57.0,64.0,68.0,69.0,71.0,57,56,44,73,59,67,63,52,61,70,69,71,64,73,65,57,56,77,66,58,81,79,56,63,64,,63,76,67,10,12,7,12,11,,61,61,61,65,65,65,65,65,66,66,66,66,68,68,68,66,70,71,71,71,70,70,69,69,69,70,18,https://cdn.sofifa.net/players/219/391/16_120.png,https://cdn.sofifa.net/teams/467/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ar.png,SD Eibar
6713,Diego Javier Llorente Ríos,Rayo Vallecano,360,"['Right Center Back', 'Left Center Back', 'Right Back', 'Center Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",33,Diego Javier Llorente Ríos,100.0,False,212602,https://sofifa.com/player/212602/diego-javier-llorente-rios/160002,Diego Llorente,Diego Javier Llorente Ríos,"CB, RB, LB",71,79,2100000.0,20000.0,21,1993-08-16,185,74,480.0,Rayo Vallecano,Spain Primera Division,1.0,RES,27.0,Real Madrid CF,,2016.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,66.0,41.0,59.0,57.0,72.0,67.0,56,39,66,71,32,51,31,36,60,67,67,66,53,70,54,46,69,65,68,37,67,77,43,51,54,,70,72,73,8,12,11,9,7,,54,54,54,56,56,56,56,56,57,57,57,59,61,61,61,59,68,69,69,69,68,69,71,71,71,69,16,https://cdn.sofifa.net/players/212/602/16_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Rayo Vallecano
6718,Sergio Escudero Palomo,Sevilla,213,"['Left Back', 'Left Wing', 'Right Defensive Midfield', 'Left Midfield']",15,Sergio Escudero Palomo,100.0,False,192679,https://sofifa.com/player/192679/sergio-escudero-palomo/160002,Escudero,Sergio Escudero Palomo,LB,73,76,2900000.0,45000.0,25,1989-09-02,176,72,481.0,Sevilla,Spain Primera Division,1.0,SUB,18.0,,2015-07-03,2019.0,45,Spain,,,,Left,2,3,1,High/Medium,Lean (170-185),No,,,Long Throw-in,76.0,56.0,67.0,72.0,72.0,73.0,73,42,60,69,50,72,72,71,69,72,75,77,76,68,72,78,73,82,68,63,75,73,61,56,66,,71,73,78,9,15,7,13,14,,64,64,64,67,65,65,65,67,66,66,66,69,68,68,68,69,74,71,71,71,74,73,71,71,71,73,19,https://cdn.sofifa.net/players/192/679/16_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Sevilla FC
6720,Pablo Sarabia García,Getafe,216,"['Center Attacking Midfield', 'Right Wing', 'Right Center Forward', 'Right Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Wing Back', 'Left Center Midfield']",31,Pablo Sarabia García,100.0,False,198950,https://sofifa.com/player/198950/pablo-sarabia-garcia/160002,Pablo Sarabia,Pablo Sarabia García,"CAM, RM, ST",77,82,9500000.0,50000.0,23,1992-05-11,174,70,1860.0,Getafe,Spain Primera Division,1.0,CAM,10.0,,2011-01-01,2016.0,45,Spain,,,,Left,4,4,1,High/Medium,Lean (170-185),No,,,Technical Dribbler (AI),78.0,69.0,74.0,82.0,30.0,52.0,74,71,61,76,49,84,79,73,66,80,77,79,81,73,83,67,54,62,54,70,32,25,75,77,61,,26,27,28,16,7,15,6,14,,72,72,72,77,76,76,76,77,77,77,77,76,69,69,69,76,56,51,51,51,56,52,42,42,42,52,18,https://cdn.sofifa.net/players/198/950/16_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Getafe CF
6721,Willian José da Silva,Las Palmas,208,"['Center Attacking Midfield', 'Right Center Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward']",30,Willian José da Silva,100.0,False,195093,https://sofifa.com/player/195093/willian-jose-da-silva/160002,Willian José,Willian José da Silva,"ST, CF, CAM",71,79,2500000.0,20000.0,23,1991-11-23,186,89,472.0,Las Palmas,Spain Primera Division,1.0,SUB,8.0,,2010-06-14,2016.0,54,Brazil,,,,Right,4,3,1,Medium/Low,Normal (185+),No,,,,63.0,72.0,60.0,68.0,38.0,72.0,44,69,67,71,65,70,62,71,46,72,61,64,54,69,51,82,46,62,83,65,65,40,76,63,80,,29,37,35,15,14,16,15,8,,71,71,71,66,70,70,70,66,68,68,68,65,63,63,63,65,53,54,54,54,53,51,51,51,51,51,19,https://cdn.sofifa.net/players/195/093/16_120.png,https://cdn.sofifa.net/teams/472/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png,Unión Deportiva Las Palmas
6724,Manuel Agudo Durán,Celta Vigo,209,"['Left Wing', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield']",29,Manuel Agudo Durán,100.0,False,199561,https://sofifa.com/player/199561/manuel-agudo-duran/160002,Nolito,Manuel Agudo Durán,"LW, LM",82,82,20000000.0,110000.0,28,1986-10-15,175,72,450.0,Celta Vigo,Spain Primera Division,1.0,LW,10.0,,2013-07-01,2019.0,45,Spain,,,,Right,3,4,2,High/Low,Normal (170-185),No,,,"Selfish, Finesse Shot, Technical Dribbler (AI)",78.0,79.0,79.0,84.0,39.0,68.0,81,82,45,80,65,85,83,80,67,83,80,76,84,84,81,74,63,75,62,81,73,58,82,81,74,,30,39,25,10,15,12,8,8,,76,76,76,82,81,81,81,82,81,81,81,81,76,76,76,81,65,63,63,63,65,60,52,52,52,60,18,https://cdn.sofifa.net/players/199/561/16_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RC Celta de Vigo
6725,Zakaria Bakkali,Valencia,207,"['Left Wing', 'Left Wing Back', 'Left Midfield', 'Right Center Midfield', 'Center Forward', 'Right Wing', 'Right Defensive Midfield']",16,Zakaria Bakkali,100.0,False,208790,https://sofifa.com/player/208790/zakaria-bakkali/160002,Z. Bakkali,Zakaria Bakkali,"RW, LW",73,84,4500000.0,50000.0,19,1996-01-26,170,60,461.0,Valencia,Spain Primera Division,1.0,SUB,16.0,,2015-07-06,2020.0,7,Belgium,,,,Right,4,4,1,Medium/Low,Normal (170-),No,,#Dribbler,"Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",85.0,66.0,67.0,83.0,17.0,40.0,61,66,28,77,69,87,81,67,53,79,87,83,88,56,92,67,65,55,32,70,37,16,54,60,57,,13,17,20,11,6,16,12,16,,63,63,63,73,70,70,70,73,72,72,72,71,62,62,62,71,50,43,43,43,50,44,31,31,31,44,16,https://cdn.sofifa.net/players/208/790/16_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/be.png,Valencia CF
6727,Raúl Albentosa Redal,Málaga,223,"['Right Center Back', 'Left Center Back']",29,Raúl Albentosa Redal,100.0,False,207997,https://sofifa.com/player/207997/raul-albentosa-redal/160002,Albentosa,Raúl Albentosa Redal,CB,74,76,3400000.0,40000.0,26,1988-09-01,194,89,573.0,Málaga,Spain Primera Division,1.0,SUB,2.0,Derby County,,2016.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,#Strength,"Avoids Using Weaker Foot, Power Header",44.0,45.0,52.0,43.0,76.0,78.0,41,51,73,65,66,32,32,36,64,58,34,53,41,73,36,44,68,63,88,31,74,71,30,42,42,,77,81,66,12,15,11,12,11,,53,53,53,46,48,48,48,46,49,49,49,49,56,56,56,49,62,69,69,69,62,64,74,74,74,64,19,https://cdn.sofifa.net/players/207/997/16_120.png,https://cdn.sofifa.net/teams/573/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Málaga CF
6728,Federico Nicolás Cartabia,RC Deportivo La Coruña,219,"['Right Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Center Forward', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Wing Back', 'Right Wing Back']",26,Federico Nicolás Cartabia,100.0,False,216796,https://sofifa.com/player/216796/federico-cartabia/160002,F. Cartabia,Federico Nicolás Cartabia,"RM, LM, RW",74,81,4700000.0,30000.0,22,1993-01-20,170,65,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,SUB,17.0,Valencia CF,,2016.0,52,Argentina,,,,Left,3,4,1,High/Medium,Lean (170-),No,,#Dribbler,"Long Shot Taker (AI), Technical Dribbler (AI)",77.0,67.0,72.0,83.0,33.0,55.0,73,65,53,77,59,86,77,75,60,80,81,73,85,68,84,74,62,63,39,67,81,34,69,70,66,,26,35,27,8,6,6,16,14,,69,69,69,75,74,74,74,75,75,75,75,74,68,68,68,74,57,54,54,54,57,53,45,45,45,53,17,https://cdn.sofifa.net/players/216/796/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ar.png,Deportivo de La Coruña
6730,Rubén Iván Martínez Andrade,Levante UD,221,['Goalkeeper'],15,Rubén Iván Martínez Andrade,100.0,False,146996,https://sofifa.com/player/146996/ruben-ivan-martinez-andrade/160002,Rubén,Rubén Iván Martínez Andrade,GK,75,75,3200000.0,30000.0,31,1984-06-22,187,80,1853.0,Levante UD,Spain Primera Division,1.0,GK,13.0,,2015-06-04,2018.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,12,14,12,31,11,15,11,13,32,14,47,53,64,69,52,22,75,42,70,11,36,22,14,40,25,,11,13,12,81,70,75,71,82,50.0,26,26,26,27,27,27,27,27,29,29,29,28,29,29,29,28,27,29,29,29,27,26,27,27,27,26,75,https://cdn.sofifa.net/players/146/996/16_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Levante Unión Deportiva
6732,Lucas Pérez Martínez,RC Deportivo La Coruña,219,"['Center Forward', 'Left Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing']",36,Lucas Pérez Martínez,100.0,False,199354,https://sofifa.com/player/199354/lucas-perez-martinez/160002,Lucas Pérez,Lucas Pérez Martínez,"CAM, ST, RM",78,79,10000000.0,60000.0,26,1988-09-10,180,78,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,ST,7.0,,2015-08-12,2019.0,45,Spain,,,,Left,3,4,1,High/Medium,Normal (170-185),No,,,Technical Dribbler (AI),77.0,77.0,76.0,78.0,30.0,70.0,72,77,56,78,72,78,79,77,74,80,76,78,74,74,76,78,63,67,71,79,71,38,82,79,73,,24,24,26,14,8,8,10,10,,76,76,76,78,78,78,78,78,78,78,78,77,72,72,72,77,57,57,57,57,57,53,47,47,47,53,17,https://cdn.sofifa.net/players/199/354/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Deportivo de La Coruña
6733,Pedro Mosquera Parada,RC Deportivo La Coruña,219,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",37,Pedro Mosquera Parada,100.0,False,178625,https://sofifa.com/player/178625/pedro-mosquera-parada/160002,Mosquera,Pedro Mosquera Parada,"CM, CDM",76,77,6000000.0,60000.0,27,1988-04-21,184,77,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,LDM,5.0,,2015-07-27,2019.0,45,Spain,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,,,Playmaker (AI),62.0,60.0,78.0,70.0,65.0,69.0,61,58,65,84,51,64,79,70,83,80,68,57,69,74,60,61,68,71,68,63,70,71,72,80,51,,56,71,59,10,15,8,14,10,,67,67,67,70,70,70,70,70,74,74,74,71,76,76,76,71,68,73,73,73,68,68,68,68,68,68,19,https://cdn.sofifa.net/players/178/625/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Deportivo de La Coruña
6734,Luis Carlos Correia Pinto,RC Deportivo La Coruña,219,"['Left Wing', 'Left Midfield', 'Left Back', 'Left Center Midfield', 'Right Back', 'Left Wing Back']",20,Luís Carlos Correia Pinto,96.0,False,180359,https://sofifa.com/player/180359/luis-carlos-correia-pinto/160002,Luisinho,Luís Carlos Correia Pinto,"LB, LM",74,74,2400000.0,30000.0,30,1985-05-05,175,62,242.0,RC Deportivo La Coruña,Spain Primera Division,1.0,SUB,16.0,,2013-08-13,2016.0,38,Portugal,,,,Left,3,2,1,High/Medium,Lean (170-185),No,,,Early Crosser,73.0,53.0,70.0,76.0,74.0,66.0,72,49,65,76,45,77,67,59,68,75,75,72,73,75,80,59,52,74,57,53,82,75,66,64,51,,69,79,77,8,8,13,8,12,,64,64,64,70,68,68,68,70,70,70,70,71,71,71,71,71,75-1,74,74,74,75-1,74,72,72,72,74,16,https://cdn.sofifa.net/players/180/359/16_120.png,https://cdn.sofifa.net/teams/242/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png,Deportivo de La Coruña
6735,Adrián López Álvarez,Villarreal,222,"['Right Center Forward', 'Left Center Forward']",16,Adrián López Álvarez,100.0,False,173818,https://sofifa.com/player/173818/adrian-lopez-alvarez/160002,Adrián,Adrián López Álvarez,"ST, RW",75,77,4800000.0,50000.0,27,1988-01-08,183,73,483.0,Villarreal,Spain Primera Division,1.0,SUB,20.0,FC Porto,,2016.0,45,Spain,,,,Right,3,3,2,Low/Low,Normal (170-185),Yes,,,Technical Dribbler (AI),77.0,72.0,66.0,82.0,27.0,67.0,61,74,71,72,74,83,61,57,56,84,78,76,79,77,69,68,74,67,69,69,58,32,79,72,71,,21,19,16,13,14,12,6,15,,75,75,75,76,77,77,77,76,76,76,76,75,68,68,68,75,54,51,51,51,54,50,45,45,45,50,19,https://cdn.sofifa.net/players/173/818/16_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Villarreal CF
6736,Álvaro Medrán Just,Getafe,216,"['Right Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",20,Álvaro Medrán Just,100.0,False,212476,https://sofifa.com/player/212476/alvaro-medran-just/160002,Medrán,Álvaro Medrán Just,"CM, CDM",72,82,3400000.0,20000.0,21,1994-03-15,176,68,1860.0,Getafe,Spain Primera Division,1.0,SUB,23.0,Real Madrid CF,,2016.0,45,Spain,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,,,"Long Passer (AI), Long Shot Taker (AI)",67.0,60.0,74.0,69.0,61.0,56.0,61,53,47,79,47,65,60,68,80,74,69,65,70,67,77,69,62,63,54,72,52,69,58,77,63,,59,61,67,13,14,13,12,10,,62,62,62,67,67,67,67,67,70,70,70,68,72,72,72,68,67,68,68,68,67,66,61,61,61,66,18,https://cdn.sofifa.net/players/212/476/16_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Getafe CF
6737,Alfonso Pedraza Sag,Villarreal,222,"['Left Midfield', 'Left Wing']",2,Alfonso Pedraza Sag,100.0,False,228302,https://sofifa.com/player/228302/alfonso-pedraza-sag/160002,Alfonso,Alfonso Pedraza Sag,"LM, CAM",67,76,1000000.0,7000.0,19,1996-04-09,182,75,483.0,Villarreal,Spain Primera Division,1.0,RES,28.0,,2014-07-01,2016.0,45,Spain,,,,Left,2,3,1,Medium/Medium,Normal (170-185),No,,,Speed Dribbler (AI),73.0,61.0,63.0,70.0,47.0,59.0,73,58,51,62,52,73,63,57,59,71,75,72,64,57,55,69,61,65,62,61,43,46,62,59,64,,50,43,46,12,6,14,7,12,,63,63,63,67,65,65,65,67,64,64,64,67,61,61,61,67,59,55,55,55,59,57,51,51,51,57,15,https://cdn.sofifa.net/players/228/302/16_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Villarreal CF
